Step 1082/10100 | Loss: 0.2318 | LR: 0.001623 | Total Step Time: 8036.80ms | Tokens/sec: 1304717.96 (accumulated over 5120 batches)
Step 1083/10100 | Loss: 0.1749 | LR: 0.001625 | Total Step Time: 7793.06ms | Tokens/sec: 1345524.63 (accumulated over 5120 batches)
Step 1084/10100 | Loss: 0.4789 | LR: 0.001626 | Total Step Time: 8003.09ms | Tokens/sec: 1310213.32 (accumulated over 5120 batches)
Step 1085/10100 | Loss: 0.5464 | LR: 0.001628 | Total Step Time: 7740.56ms | Tokens/sec: 1354650.92 (accumulated over 5120 batches)
Step 1086/10100 | Loss: 0.3749 | LR: 0.001629 | Total Step Time: 7864.91ms | Tokens/sec: 1333233.09 (accumulated over 5120 batches)
Step 1087/10100 | Loss: 0.3150 | LR: 0.001631 | Total Step Time: 8009.54ms | Tokens/sec: 1309159.05 (accumulated over 5120 batches)
Step 1088/10100 | Loss: 0.2140 | LR: 0.001632 | Total Step Time: 7762.18ms | Tokens/sec: 1350877.39 (accumulated over 5120 batches)
Step 1089/10100 | Loss: 0.1728 | LR: 0.001633 | Total Step Time: 8067.97ms | Tokens/sec: 1299678.18 (accumulated over 5120 batches)
Step 1090/10100 | Loss: 0.2613 | LR: 0.001635 | Total Step Time: 7926.94ms | Tokens/sec: 1322800.28 (accumulated over 5120 batches)
Step 1091/10100 | Loss: 0.2692 | LR: 0.001636 | Total Step Time: 7825.79ms | Tokens/sec: 1339897.39 (accumulated over 5120 batches)
Step 1092/10100 | Loss: 0.2717 | LR: 0.001638 | Total Step Time: 8012.65ms | Tokens/sec: 1308650.58 (accumulated over 5120 batches)
Step 1093/10100 | Loss: 0.3155 | LR: 0.001639 | Total Step Time: 7752.44ms | Tokens/sec: 1352575.62 (accumulated over 5120 batches)
Step 1094/10100 | Loss: 0.6504 | LR: 0.001641 | Total Step Time: 7981.86ms | Tokens/sec: 1313698.75 (accumulated over 5120 batches)
Step 1095/10100 | Loss: 0.3744 | LR: 0.001643 | Total Step Time: 7743.90ms | Tokens/sec: 1354066.35 (accumulated over 5120 batches)
Step 1096/10100 | Loss: 0.1315 | LR: 0.001644 | Total Step Time: 8000.11ms | Tokens/sec: 1310702.62 (accumulated over 5120 batches)
Step 1097/10100 | Loss: 0.2706 | LR: 0.001646 | Total Step Time: 8038.32ms | Tokens/sec: 1304471.61 (accumulated over 5120 batches)
Step 1098/10100 | Loss: 0.2229 | LR: 0.001647 | Total Step Time: 7767.10ms | Tokens/sec: 1350022.27 (accumulated over 5120 batches)
Step 1099/10100 | Loss: 0.3561 | LR: 0.001649 | Total Step Time: 7994.37ms | Tokens/sec: 1311642.56 (accumulated over 5120 batches)
Step 1100/10100 | Loss: 0.2369 | LR: 0.001650 | Total Step Time: 7892.28ms | Tokens/sec: 1328609.39 (accumulated over 5120 batches)
Step 1101/10100 | Loss: 0.1567 | LR: 0.001651 | Total Step Time: 7958.84ms | Tokens/sec: 1317499.26 (accumulated over 5120 batches)
Step 1102/10100 | Loss: 0.3129 | LR: 0.001653 | Total Step Time: 7955.96ms | Tokens/sec: 1317975.80 (accumulated over 5120 batches)
Step 1103/10100 | Loss: 0.4999 | LR: 0.001654 | Total Step Time: 7738.49ms | Tokens/sec: 1355013.18 (accumulated over 5120 batches)
Step 1104/10100 | Loss: 0.2046 | LR: 0.001656 | Total Step Time: 8015.82ms | Tokens/sec: 1308133.24 (accumulated over 5120 batches)
Step 1105/10100 | Loss: 0.2621 | LR: 0.001657 | Total Step Time: 7781.00ms | Tokens/sec: 1347610.16 (accumulated over 5120 batches)
Step 1106/10100 | Loss: 0.3585 | LR: 0.001659 | Total Step Time: 7925.58ms | Tokens/sec: 1323027.06 (accumulated over 5120 batches)
Step 1107/10100 | Loss: 0.2360 | LR: 0.001661 | Total Step Time: 8005.10ms | Tokens/sec: 1309885.57 (accumulated over 5120 batches)
Step 1108/10100 | Loss: 0.1241 | LR: 0.001662 | Total Step Time: 7777.09ms | Tokens/sec: 1348287.61 (accumulated over 5120 batches)
